index|emotion|nrc|emotion_i_nrc|emotion_u_nrc|emotion_nrc_jaccard|emotion_nrc_dice|variaveis|liwc|emotion_i_liwc|emotion_u_liwc|emotion_liwc_jaccard|emotion_liwc_dice|nrc_i_liwc|nrc_u_liwc|nrc_liwc_jaccard|nrc_liwc_dice
394||disgust|||||['emotion_nrc', 'liwc']|anx|||||239.0|1928.0|0.12396265560165975|0.22058144900784496
395||disgust|||||['emotion_nrc', 'liwc']|anger|||||143.0|2287.0|0.06252732837778749|0.1176954732510288
396||disgust|||||['emotion_nrc', 'liwc']|sad|||||123.0|2183.0|0.05634448007329363|0.10667823070251517
397||disgust|||||['emotion_nrc', 'liwc']|cogmech|||||531.0|7293.0|0.07280954339777869|0.1357361963190184
398||disgust|||||['emotion_nrc', 'liwc']|insight|||||363.0|5194.0|0.06988833269156719|0.13064603203167177
399||disgust|||||['emotion_nrc', 'liwc']|cause|||||233.0|3575.0|0.06517482517482517|0.12237394957983193
400||disgust|||||['emotion_nrc', 'liwc']|discrep|||||316.0|4486.0|0.07044137316094516|0.13161182840483132
401||disgust|||||['emotion_nrc', 'liwc']|tentat|||||458.0|6202.0|0.07384714608190907|0.13753753753753756
402||disgust|||||['emotion_nrc', 'liwc']|certain|||||88.0|1571.0|0.056015276893698285|0.10608800482218204
403||disgust|||||['emotion_nrc', 'liwc']|inhib|||||273.0|4070.0|0.06707616707616708|0.12571954869905597
404||disgust|||||['emotion_nrc', 'liwc']|incl|||||486.0|6619.0|0.07342498866898323|0.13680506685432792
405||disgust|||||['emotion_nrc', 'liwc']|excl|||||335.0|4776.0|0.07014237855946398|0.13108980630013695
406||disgust|||||['emotion_nrc', 'liwc']|percept|||||326.0|4510.0|0.07228381374722838|0.1348221670802316
407||disgust|||||['emotion_nrc', 'liwc']|see|||||128.0|1941.0|0.06594538897475528|0.12373127114548092
408||disgust|||||['emotion_nrc', 'liwc']|hear|||||92.0|1937.0|0.047496128033040784|0.09068506653523903
409||disgust|||||['emotion_nrc', 'liwc']|feel|||||183.0|2747.0|0.06661812886785584|0.12491467576791809
410||disgust|||||['emotion_nrc', 'liwc']|bio|||||393.0|4754.0|0.08266722759781236|0.15271031668933358
411||disgust|||||['emotion_nrc', 'liwc']|body|||||219.0|2962.0|0.07393652937204591|0.13769254951273183
412||disgust|||||['emotion_nrc', 'liwc']|health|||||116.0|1693.0|0.06851742468989959|0.12824765063571034
413||disgust|||||['emotion_nrc', 'liwc']|sexual|||||173.0|2209.0|0.07831598008148484|0.14525608732157852
414||disgust|||||['emotion_nrc', 'liwc']|ingest|||||368.0|5204.0|0.07071483474250577|0.1320890165111271
415||disgust|||||['emotion_nrc', 'liwc']|relativ|||||513.0|7123.0|0.07202021620103889|0.13436354112100576
416||disgust|||||['emotion_nrc', 'liwc']|motion|||||398.0|5569.0|0.0714670497396301|0.13340036869448635
417||disgust|||||['emotion_nrc', 'liwc']|space|||||454.0|6389.0|0.07105963374550008|0.1326903404939354
418||disgust|||||['emotion_nrc', 'liwc']|time|||||402.0|5692.0|0.07062543921293044|0.13193304890055793
419||disgust|||||['emotion_nrc', 'liwc']|work|||||205.0|3330.0|0.06156156156156156|0.11598302687411599
420||disgust|||||['emotion_nrc', 'liwc']|achieve|||||178.0|2946.0|0.06042090970807875|0.11395646606914211
421||disgust|||||['emotion_nrc', 'liwc']|leisure|||||176.0|2443.0|0.07204257060990585|0.13440244368079418
422||disgust|||||['emotion_nrc', 'liwc']|home|||||118.0|1658.0|0.07117008443908324|0.13288288288288289
423||disgust|||||['emotion_nrc', 'liwc']|money|||||178.0|2693.0|0.06609728926847382|0.12399860675722743
424||disgust|||||['emotion_nrc', 'liwc']|relig|||||29.0|1035.0|0.028019323671497585|0.05451127819548872
425||disgust|||||['emotion_nrc', 'liwc']|death|||||32.0|1088.0|0.029411764705882353|0.05714285714285715
426||disgust|||||['emotion_nrc', 'liwc']|assent|||||39.0|945.0|0.04126984126984127|0.07926829268292682
427||disgust|||||['emotion_nrc', 'liwc']|nonfl|||||141.0|2535.0|0.05562130177514793|0.10538116591928251
428||disgust|||||['emotion_nrc', 'liwc']|filler|||||24.0|610.0|0.03934426229508197|0.07570977917981074
429||fear|||||['emotion_nrc', 'liwc']|negate|||||235.0|2690.0|0.08736059479553904|0.1606837606837607
430||fear|||||['emotion_nrc', 'liwc']|social|||||833.0|6687.0|0.12457006131299536|0.22154255319148936
431||fear|||||['emotion_nrc', 'liwc']|family|||||191.0|2397.0|0.07968293700458907|0.14760432766615147
432||fear|||||['emotion_nrc', 'liwc']|friend|||||162.0|1779.0|0.09106239460370995|0.16692426584234932
433||fear|||||['emotion_nrc', 'liwc']|humans|||||587.0|4857.0|0.12085649577928763|0.2156502571638501
434||fear|||||['emotion_nrc', 'liwc']|affect|||||787.0|6194.0|0.12705844365515015|0.2254691304970635
435||fear|||||['emotion_nrc', 'liwc']|posemo|||||482.0|4741.0|0.10166631512339169|0.18456825579169062
436||fear|||||['emotion_nrc', 'liwc']|negemo|||||647.0|4514.0|0.14333185644661053|0.2507266033714396
437||fear|||||['emotion_nrc', 'liwc']|anx|||||350.0|2216.0|0.157942238267148|0.2727981293842556
438||fear|||||['emotion_nrc', 'liwc']|anger|||||276.0|2553.0|0.10810810810810811|0.1951219512195122
439||fear|||||['emotion_nrc', 'liwc']|sad|||||250.0|2455.0|0.10183299389002037|0.18484288354898337
440||fear|||||['emotion_nrc', 'liwc']|cogmech|||||926.0|7297.0|0.12690146635603672|0.22522193846528032
441||fear|||||['emotion_nrc', 'liwc']|insight|||||679.0|5277.0|0.12867159370854653|0.22800537273337812
442||fear|||||['emotion_nrc', 'liwc']|cause|||||466.0|3741.0|0.12456562416466185|0.22153553601140957
443||fear|||||['emotion_nrc', 'liwc']|discrep|||||574.0|4627.0|0.12405446293494705|0.22072678331090173
444||fear|||||['emotion_nrc', 'liwc']|tentat|||||818.0|6241.0|0.13106873898413715|0.23176087264485054
445||fear|||||['emotion_nrc', 'liwc']|certain|||||172.0|1886.0|0.0911983032873807|0.16715257531584063
446||fear|||||['emotion_nrc', 'liwc']|inhib|||||552.0|4190.0|0.13174224343675417|0.2328131590046394
447||fear|||||['emotion_nrc', 'liwc']|incl|||||869.0|6635.0|0.1309721175584024|0.2316098081023454
448||fear|||||['emotion_nrc', 'liwc']|excl|||||593.0|4917.0|0.12060199308521456|0.2152450090744102
449||fear|||||['emotion_nrc', 'liwc']|percept|||||617.0|4618.0|0.1336076223473365|0.23572110792741163
450||fear|||||['emotion_nrc', 'liwc']|see|||||221.0|2247.0|0.09835336003560302|0.17909238249594814
451||fear|||||['emotion_nrc', 'liwc']|hear|||||190.0|2238.0|0.08489722966934764|0.15650741350906097
452||fear|||||['emotion_nrc', 'liwc']|feel|||||403.0|2926.0|0.13773069036226931|0.2421147491739261
453||fear|||||['emotion_nrc', 'liwc']|bio|||||640.0|4906.0|0.1304525071341215|0.23079697078975842
454||fear|||||['emotion_nrc', 'liwc']|body|||||392.0|3188.0|0.12296110414052698|0.21899441340782125
455||fear|||||['emotion_nrc', 'liwc']|health|||||238.0|1970.0|0.12081218274111676|0.21557971014492752
456||fear|||||['emotion_nrc', 'liwc']|sexual|||||242.0|2539.0|0.09531311539976368|0.1740381157856886
457||fear|||||['emotion_nrc', 'liwc']|ingest|||||678.0|5293.0|0.12809370867183073|0.22709763858650142
458||fear|||||['emotion_nrc', 'liwc']|relativ|||||908.0|7127.0|0.12740283429212854|0.2260112009956441
459||fear|||||['emotion_nrc', 'liwc']|motion|||||733.0|5633.0|0.13012604296112196|0.23028589381087025
460||fear|||||['emotion_nrc', 'liwc']|space|||||815.0|6427.0|0.1268087754784503|0.22507594587130625
461||fear|||||['emotion_nrc', 'liwc']|time|||||735.0|5758.0|0.12764848905870094|0.22639765901740339
462||fear|||||['emotion_nrc', 'liwc']|work|||||430.0|3504.0|0.12271689497716895|0.21860701576004068
463||fear|||||['emotion_nrc', 'liwc']|achieve|||||343.0|3180.0|0.10786163522012579|0.19472040874254898
464||fear|||||['emotion_nrc', 'liwc']|leisure|||||238.0|2780.0|0.0856115107913669|0.15772034459907225
465||fear|||||['emotion_nrc', 'liwc']|home|||||182.0|1993.0|0.09131961866532864|0.16735632183908045
466||fear|||||['emotion_nrc', 'liwc']|money|||||355.0|2915.0|0.12178387650085763|0.21712538226299694
467||fear|||||['emotion_nrc', 'liwc']|relig|||||65.0|1398.0|0.046494992846924176|0.08885850991114148
468||fear|||||['emotion_nrc', 'liwc']|death|||||145.0|1374.0|0.10553129548762737|0.19091507570770244
469||fear|||||['emotion_nrc', 'liwc']|assent|||||62.0|1321.0|0.046934140802422405|0.08966015907447578
470||fear|||||['emotion_nrc', 'liwc']|nonfl|||||326.0|2749.0|0.11858857766460532|0.21203252032520326
471||fear|||||['emotion_nrc', 'liwc']|filler|||||10.0|1023.0|0.009775171065493646|0.01936108422071636
472||joy|||||['emotion_nrc', 'liwc']|negate|||||502.0|3170.0|0.1583596214511041|0.27342047930283225
473||joy|||||['emotion_nrc', 'liwc']|social|||||1536.0|6731.0|0.22819789035804486|0.3715979194387323
474||joy|||||['emotion_nrc', 'liwc']|family|||||396.0|2939.0|0.13473970738346377|0.23748125937031486
475||joy|||||['emotion_nrc', 'liwc']|friend|||||216.0|2472.0|0.08737864077669903|0.16071428571428573
476||joy|||||['emotion_nrc', 'liwc']|humans|||||1120.0|5071.0|0.22086373496351805|0.3618155386851882
477||joy|||||['emotion_nrc', 'liwc']|affect|||||1485.0|6243.0|0.2378664103796252|0.38431677018633537
478||joy|||||['emotion_nrc', 'liwc']|posemo|||||1359.0|4611.0|0.2947299934938191|0.4552763819095478
479||joy|||||['emotion_nrc', 'liwc']|negemo|||||690.0|5218.0|0.1322345726331928|0.23358158429248477
480||joy|||||['emotion_nrc', 'liwc']|anx|||||186.0|3127.0|0.05948193156379917|0.11228493812254754
481||joy|||||['emotion_nrc', 'liwc']|anger|||||282.0|3294.0|0.08561020036429873|0.15771812080536915
482||joy|||||['emotion_nrc', 'liwc']|sad|||||311.0|3141.0|0.09901305316778096|0.1801853997682503
483||joy|||||['emotion_nrc', 'liwc']|cogmech|||||1647.0|7323.0|0.22490782466202375|0.3672240802675585
484||joy|||||['emotion_nrc', 'liwc']|insight|||||1181.0|5522.0|0.213871785584933|0.352379531553036
485||joy|||||['emotion_nrc', 'liwc']|cause|||||785.0|4169.0|0.18829455504917247|0.31691562373839327
486||joy|||||['emotion_nrc', 'liwc']|discrep|||||1045.0|4903.0|0.21313481541913115|0.3513786146603901
487||joy|||||['emotion_nrc', 'liwc']|tentat|||||1443.0|6363.0|0.2267798208392268|0.3697156033820138
488||joy|||||['emotion_nrc', 'liwc']|certain|||||288.0|2517.0|0.11442193087008343|0.2053475935828877
489||joy|||||['emotion_nrc', 'liwc']|inhib|||||917.0|4572.0|0.2005686789151356|0.33412279103661874
490||joy|||||['emotion_nrc', 'liwc']|incl|||||1502.0|6749.0|0.2225514891094977|0.3640770815658708
491||joy|||||['emotion_nrc', 'liwc']|excl|||||1132.0|5125.0|0.2208780487804878|0.36183474508550423
492||joy|||||['emotion_nrc', 'liwc']|percept|||||1019.0|4963.0|0.20531936328833367|0.34068873286526247
493||joy|||||['emotion_nrc', 'liwc']|see|||||374.0|2841.0|0.13164378739880322|0.2326594090202177
494||joy|||||['emotion_nrc', 'liwc']|hear|||||381.0|2794.0|0.13636363636363635|0.24000000000000002
495||joy|||||['emotion_nrc', 'liwc']|feel|||||519.0|3557.0|0.14590947427607534|0.2546614327772326
496||joy|||||['emotion_nrc', 'liwc']|bio|||||1065.0|5228.0|0.20371078806426932|0.33847131733672337
497||joy|||||['emotion_nrc', 'liwc']|body|||||586.0|3741.0|0.1566426089280941|0.27085740697943145
498||joy|||||['emotion_nrc', 'liwc']|health|||||171.0|2784.0|0.061422413793103446|0.11573604060913706
499||joy|||||['emotion_nrc', 'liwc']|sexual|||||486.0|3042.0|0.15976331360946747|0.2755102040816327
500||joy|||||['emotion_nrc', 'liwc']|ingest|||||1182.0|5536.0|0.2135115606936416|0.35189044358440014
501||joy|||||['emotion_nrc', 'liwc']|relativ|||||1605.0|7177.0|0.22363104361153685|0.36552038260077435
502||joy|||||['emotion_nrc', 'liwc']|motion|||||1207.0|5906.0|0.2043684388757196|0.3393786025586953
503||joy|||||['emotion_nrc', 'liwc']|space|||||1429.0|6560.0|0.21783536585365854|0.3577418951057704
504||joy|||||['emotion_nrc', 'liwc']|time|||||1339.0|5901.0|0.2269106931028639|0.36988950276243093
505||joy|||||['emotion_nrc', 'liwc']|work|||||652.0|4029.0|0.16182675601886323|0.27857295449690234
506||joy|||||['emotion_nrc', 'liwc']|achieve|||||623.0|3647.0|0.1708253358925144|0.29180327868852457
507||joy|||||['emotion_nrc', 'liwc']|leisure|||||537.0|3228.0|0.16635687732342008|0.28525896414342633
508||joy|||||['emotion_nrc', 'liwc']|home|||||264.0|2658.0|0.09932279909706546|0.18069815195071867
509||joy|||||['emotion_nrc', 'liwc']|money|||||549.0|3468.0|0.1583044982698962|0.27333831217326365
510||joy|||||['emotion_nrc', 'liwc']|relig|||||253.0|1957.0|0.12927950945324476|0.22895927601809954
511||joy|||||['emotion_nrc', 'liwc']|death|||||68.0|2198.0|0.030937215650591446|0.06001765225066196
512||joy|||||['emotion_nrc', 'liwc']|assent|||||129.0|2001.0|0.06446776611694154|0.1211267605633803
513||joy|||||['emotion_nrc', 'liwc']|nonfl|||||513.0|3309.0|0.15503173164097914|0.2684458398744113
514||joy|||||['emotion_nrc', 'liwc']|filler|||||16.0|1764.0|0.009070294784580499|0.017977528089887642
515||none|||||['emotion_nrc', 'liwc']|negate|||||0.0|1987.0|0.0|0.0
516||none|||||['emotion_nrc', 'liwc']|social|||||0.0|6582.0|0.0|0.0
517||none|||||['emotion_nrc', 'liwc']|family|||||0.0|1650.0|0.0|0.0
518||none|||||['emotion_nrc', 'liwc']|friend|||||0.0|1003.0|0.0|0.0
519||none|||||['emotion_nrc', 'liwc']|humans|||||0.0|4506.0|0.0|0.0
520||none|||||['emotion_nrc', 'liwc']|affect|||||0.0|6043.0|0.0|0.0
521||none|||||['emotion_nrc', 'liwc']|posemo|||||0.0|4285.0|0.0|0.0
522||none|||||['emotion_nrc', 'liwc']|negemo|||||0.0|4223.0|0.0|0.0
523||none|||||['emotion_nrc', 'liwc']|anx|||||0.0|1628.0|0.0|0.0
524||none|||||['emotion_nrc', 'liwc']|anger|||||0.0|1891.0|0.0|0.0
525||none|||||['emotion_nrc', 'liwc']|sad|||||0.0|1767.0|0.0|0.0
526||none|||||['emotion_nrc', 'liwc']|cogmech|||||0.0|7285.0|0.0|0.0
527||none|||||['emotion_nrc', 'liwc']|insight|||||0.0|5018.0|0.0|0.0
528||none|||||['emotion_nrc', 'liwc']|cause|||||0.0|3269.0|0.0|0.0
529||none|||||['emotion_nrc', 'liwc']|discrep|||||0.0|4263.0|0.0|0.0
530||none|||||['emotion_nrc', 'liwc']|tentat|||||0.0|6121.0|0.0|0.0
531||none|||||['emotion_nrc', 'liwc']|certain|||||0.0|1120.0|0.0|0.0
532||none|||||['emotion_nrc', 'liwc']|inhib|||||0.0|3804.0|0.0|0.0
533||none|||||['emotion_nrc', 'liwc']|incl|||||0.0|6566.0|0.0|0.0
534||none|||||['emotion_nrc', 'liwc']|excl|||||0.0|4572.0|0.0|0.0
535||none|||||['emotion_nrc', 'liwc']|percept|||||0.0|4297.0|0.0|0.0
536||none|||||['emotion_nrc', 'liwc']|see|||||0.0|1530.0|0.0|0.0
537||none|||||['emotion_nrc', 'liwc']|hear|||||0.0|1490.0|0.0|0.0
538||none|||||['emotion_nrc', 'liwc']|feel|||||0.0|2391.0|0.0|0.0
539||none|||||['emotion_nrc', 'liwc']|bio|||||0.0|4608.0|0.0|0.0
540||none|||||['emotion_nrc', 'liwc']|body|||||0.0|2642.0|0.0|0.0
541||none|||||['emotion_nrc', 'liwc']|health|||||0.0|1270.0|0.0|0.0
542||none|||||['emotion_nrc', 'liwc']|sexual|||||0.0|1843.0|0.0|0.0
543||none|||||['emotion_nrc', 'liwc']|ingest|||||0.0|5033.0|0.0|0.0
544||none|||||['emotion_nrc', 'liwc']|relativ|||||0.0|7097.0|0.0|0.0
545||none|||||['emotion_nrc', 'liwc']|motion|||||0.0|5428.0|0.0|0.0
546||none|||||['emotion_nrc', 'liwc']|space|||||0.0|6304.0|0.0|0.0
547||none|||||['emotion_nrc', 'liwc']|time|||||0.0|5555.0|0.0|0.0
548||none|||||['emotion_nrc', 'liwc']|work|||||0.0|2996.0|0.0|0.0
549||none|||||['emotion_nrc', 'liwc']|achieve|||||0.0|2585.0|0.0|0.0
550||none|||||['emotion_nrc', 'liwc']|leisure|||||0.0|2080.0|0.0|0.0
551||none|||||['emotion_nrc', 'liwc']|home|||||0.0|1237.0|0.0|0.0
552||none|||||['emotion_nrc', 'liwc']|money|||||0.0|2332.0|0.0|0.0
553||none|||||['emotion_nrc', 'liwc']|relig|||||0.0|525.0|0.0|0.0
554||none|||||['emotion_nrc', 'liwc']|death|||||0.0|581.0|0.0|0.0
555||none|||||['emotion_nrc', 'liwc']|assent|||||0.0|445.0|0.0|0.0
556||none|||||['emotion_nrc', 'liwc']|nonfl|||||0.0|2137.0|0.0|0.0
557||none|||||['emotion_nrc', 'liwc']|filler|||||0.0|95.0|0.0|0.0
558||sadness|||||['emotion_nrc', 'liwc']|negate|||||244.0|2469.0|0.09882543539894695|0.17987467747880578
559||sadness|||||['emotion_nrc', 'liwc']|social|||||664.0|6644.0|0.09993979530403371|0.18171866447728516
560||sadness|||||['emotion_nrc', 'liwc']|family|||||250.0|2126.0|0.11759172154280338|0.21043771043771045
561||sadness|||||['emotion_nrc', 'liwc']|friend|||||120.0|1609.0|0.07458048477315103|0.13880855986119145
562||sadness|||||['emotion_nrc', 'liwc']|humans|||||491.0|4741.0|0.1035646488082683|0.18769113149847097
563||sadness|||||['emotion_nrc', 'liwc']|affect|||||653.0|6116.0|0.10676913015042512|0.19293839562712364
564||sadness|||||['emotion_nrc', 'liwc']|posemo|||||396.0|4615.0|0.085807150595883|0.15805228497305926
565||sadness|||||['emotion_nrc', 'liwc']|negemo|||||586.0|4363.0|0.13431125372450148|0.2368155182865225
566||sadness|||||['emotion_nrc', 'liwc']|anx|||||246.0|2108.0|0.11669829222011385|0.20900594732370434
567||sadness|||||['emotion_nrc', 'liwc']|anger|||||210.0|2407.0|0.08724553385957623|0.16048910966755825
568||sadness|||||['emotion_nrc', 'liwc']|sad|||||406.0|2087.0|0.19453761379971252|0.3257119935820297
569||sadness|||||['emotion_nrc', 'liwc']|cogmech|||||716.0|7295.0|0.09814941740918437|0.17875421295718386
570||sadness|||||['emotion_nrc', 'liwc']|insight|||||501.0|5243.0|0.09555597940110623|0.17444289693593312
571||sadness|||||['emotion_nrc', 'liwc']|cause|||||347.0|3648.0|0.09512061403508772|0.1737171464330413
572||sadness|||||['emotion_nrc', 'liwc']|discrep|||||463.0|4526.0|0.10229783473265577|0.1856083383443576
573||sadness|||||['emotion_nrc', 'liwc']|tentat|||||621.0|6226.0|0.099743013170575|0.1813933109390974
574||sadness|||||['emotion_nrc', 'liwc']|certain|||||124.0|1722.0|0.07200929152148665|0.13434452871072589
575||sadness|||||['emotion_nrc', 'liwc']|inhib|||||423.0|4107.0|0.10299488677867057|0.18675496688741725
576||sadness|||||['emotion_nrc', 'liwc']|incl|||||663.0|6629.0|0.1000150852315583|0.18184311574328033
577||sadness|||||['emotion_nrc', 'liwc']|excl|||||495.0|4803.0|0.10306058713304185|0.1868629671574179
578||sadness|||||['emotion_nrc', 'liwc']|percept|||||414.0|4609.0|0.08982425688869602|0.16484172805096556
579||sadness|||||['emotion_nrc', 'liwc']|see|||||157.0|2099.0|0.07479752262982373|0.1391843971631206
580||sadness|||||['emotion_nrc', 'liwc']|hear|||||164.0|2052.0|0.07992202729044834|0.148014440433213
581||sadness|||||['emotion_nrc', 'liwc']|feel|||||233.0|2884.0|0.08079056865464633|0.14950272698107153
582||sadness|||||['emotion_nrc', 'liwc']|bio|||||498.0|4836.0|0.10297766749379653|0.18672665916760406
583||sadness|||||['emotion_nrc', 'liwc']|body|||||298.0|3070.0|0.09706840390879479|0.17695961995249407
584||sadness|||||['emotion_nrc', 'liwc']|health|||||203.0|1793.0|0.113218070273285|0.20340681362725452
585||sadness|||||['emotion_nrc', 'liwc']|sexual|||||181.0|2388.0|0.07579564489112228|0.1409108602569093
586||sadness|||||['emotion_nrc', 'liwc']|ingest|||||546.0|5213.0|0.10473815461346633|0.18961625282167044
587||sadness|||||['emotion_nrc', 'liwc']|relativ|||||714.0|7109.0|0.10043606695737797|0.18253866803016744
588||sadness|||||['emotion_nrc', 'liwc']|motion|||||578.0|5576.0|0.10365853658536585|0.18784530386740328
589||sadness|||||['emotion_nrc', 'liwc']|space|||||643.0|6387.0|0.10067324252387662|0.1829302987197724
590||sadness|||||['emotion_nrc', 'liwc']|time|||||592.0|5689.0|0.10406046756899279|0.18850501512498008
591||sadness|||||['emotion_nrc', 'liwc']|work|||||258.0|3464.0|0.07448036951501155|0.138635142396561
592||sadness|||||['emotion_nrc', 'liwc']|achieve|||||292.0|3019.0|0.0967207684663796|0.17638175777710663
593||sadness|||||['emotion_nrc', 'liwc']|leisure|||||219.0|2587.0|0.08465403942790878|0.15609408410548825
594||sadness|||||['emotion_nrc', 'liwc']|home|||||153.0|1810.0|0.08453038674033149|0.15588385124808965
595||sadness|||||['emotion_nrc', 'liwc']|money|||||261.0|2797.0|0.0933142652842331|0.17069980379332897
596||sadness|||||['emotion_nrc', 'liwc']|relig|||||43.0|1208.0|0.03559602649006623|0.06874500399680256
597||sadness|||||['emotion_nrc', 'liwc']|death|||||101.0|1206.0|0.08374792703150911|0.1545524100994644
598||sadness|||||['emotion_nrc', 'liwc']|assent|||||46.0|1125.0|0.04088888888888889|0.07856532877882152
599||sadness|||||['emotion_nrc', 'liwc']|nonfl|||||243.0|2620.0|0.09274809160305343|0.16975200838281523
600||sadness|||||['emotion_nrc', 'liwc']|filler|||||9.0|812.0|0.011083743842364532|0.02192448233861145
